time;car_heading;bearing_to_goal_north;bearing_to_goal_front_of_car;latitude;longitude;distance
23650;89.999998;133.569915;43.569917;43.610497;1.431299;18.475647
23670;89.999998;133.775831;43.775834;43.610497;1.431300;18.406229
23700;89.999998;133.775831;43.775834;43.610497;1.431300;18.406229
23730;89.999998;133.775831;43.775834;43.610497;1.431300;18.406229
23750;89.999998;133.983304;43.983307;43.610497;1.431301;18.337050
23770;89.999998;133.983304;43.983307;43.610497;1.431301;18.337050
23790;89.999998;133.983304;43.983307;43.610497;1.431301;18.337050
23820;89.999998;133.983304;43.983307;43.610497;1.431301;18.337050
23840;147.644111;133.180992;-14.463119;43.610493;1.431302;17.988999
23870;147.644111;133.180992;-14.463119;43.610493;1.431302;17.988999
23890;147.644111;133.180992;-14.463119;43.610493;1.431302;17.988999
23910;147.644111;133.180992;-14.463119;43.610493;1.431302;17.988999
23950;89.999998;134.445284;44.445286;43.610497;1.431304;18.185712
23970;89.999998;134.445284;44.445286;43.610497;1.431304;18.185712
24000;89.999998;134.445284;44.445286;43.610497;1.431304;18.185712
24020;89.999998;134.445284;44.445286;43.610497;1.431304;18.185712
24050;89.999998;134.445284;44.445286;43.610497;1.431304;18.185712
24070;89.999998;134.657819;44.657822;43.610497;1.431305;18.117318
24090;89.999998;134.657819;44.657822;43.610497;1.431305;18.117318
24120;89.999998;134.657819;44.657822;43.610497;1.431305;18.117318
24150;89.999998;134.657819;44.657822;43.610497;1.431305;18.117318
24170;35.906249;134.829005;98.922756;43.610497;1.431306;18.062783
24200;35.906249;134.829005;98.922756;43.610497;1.431306;18.062783
24230;44.872594;135.087726;90.215132;43.610497;1.431307;17.981286
24250;44.872594;135.087726;90.215132;43.610497;1.431307;17.981286
24270;44.872594;135.087726;90.215132;43.610497;1.431307;17.981286
24290;44.872594;135.087726;90.215132;43.610497;1.431307;17.981286
24320;44.872594;135.087726;90.215132;43.610497;1.431307;17.981286
24340;51.215832;135.326952;84.111120;43.610497;1.431309;17.906905
24370;51.215832;135.326952;84.111120;43.610497;1.431309;17.906905
24390;51.215832;135.326952;84.111120;43.610497;1.431309;17.906905
24410;51.215832;135.326952;84.111120;43.610497;1.431309;17.906905
24450;56.192225;135.326952;79.134727;43.610497;1.431309;17.906905
24470;56.192225;135.568169;79.375944;43.610497;1.431310;17.832838
24500;56.192225;135.568169;79.375944;43.610497;1.431310;17.832838
24520;56.192225;135.568169;79.375944;43.610497;1.431310;17.832838
24550;89.999997;135.568169;45.568171;43.610497;1.431310;17.832838
24570;89.999997;135.789199;45.789201;43.610497;1.431311;17.765782
24590;89.999997;135.789199;45.789201;43.610497;1.431311;17.765782
24630;89.999998;135.789199;45.789201;43.610497;1.431311;17.765782
24650;89.999998;135.944913;45.944916;43.610497;1.431312;17.719001
24670;89.999998;135.944913;45.944916;43.610497;1.431312;17.719001
24700;89.999998;135.944913;45.944916;43.610497;1.431312;17.719001
24720;89.999998;135.944913;45.944916;43.610497;1.431312;17.719001
24750;89.999998;136.123881;46.123884;43.610497;1.431313;17.665697
24770;89.999998;136.123881;46.123884;43.610497;1.431313;17.665697
24790;89.999998;136.123881;46.123884;43.610497;1.431313;17.665697
24810;89.999998;136.123881;46.123884;43.610497;1.431313;17.665697
24840;89.999998;136.326514;46.326516;43.610497;1.431314;17.605939
24860;89.999998;136.326514;46.326516;43.610497;1.431314;17.605939
24890;89.999998;136.326514;46.326516;43.610497;1.431314;17.605939
24910;89.999998;136.326514;46.326516;43.610497;1.431314;17.605939
24930;89.999998;136.326514;46.326516;43.610497;1.431314;17.605939
24970;89.999998;136.553277;46.553279;43.610497;1.431315;17.539800
24990;89.999998;136.553277;46.553279;43.610497;1.431315;17.539800
25020;89.999998;136.553277;46.553279;43.610497;1.431315;17.539800
25050;89.999998;136.553277;46.553279;43.610497;1.431315;17.539800
25070;89.999998;136.781753;46.781755;43.610497;1.431316;17.473939
25090;89.999998;136.781753;46.781755;43.610497;1.431316;17.473939
25130;147.644111;136.781753;-10.862359;43.610497;1.431316;17.473939
25150;147.644111;135.996600;-11.647511;43.610493;1.431317;17.113850
25170;147.644111;135.996600;-11.647511;43.610493;1.431317;17.113850
25200;147.644111;135.996600;-11.647511;43.610493;1.431317;17.113850
25230;147.644111;135.996600;-11.647511;43.610493;1.431317;17.113850
25250;140.835418;136.182078;-4.653341;43.610493;1.431318;17.060600
25270;140.835418;136.182078;-4.653341;43.610493;1.431318;17.060600
25290;140.835418;136.182078;-4.653341;43.610493;1.431318;17.060600
25310;140.835418;136.182078;-4.653341;43.610493;1.431318;17.060600
25350;142.428973;136.368714;-6.060258;43.610493;1.431319;17.007530
25370;142.428973;136.368714;-6.060258;43.610493;1.431319;17.007530
25390;142.428973;136.368714;-6.060258;43.610493;1.431319;17.007530
25410;142.428973;136.368714;-6.060258;43.610493;1.431319;17.007530
25430;142.428973;136.368714;-6.060258;43.610493;1.431319;17.007530
25480;145.831625;136.509457;-9.322168;43.610493;1.431320;16.967846
25510;145.831625;136.509457;-9.322168;43.610493;1.431320;16.967846
25530;33.271533;137.642208;104.370675;43.610497;1.431321;17.232710
25550;33.271533;137.642208;104.370675;43.610497;1.431321;17.232710
25570;33.271533;137.642208;104.370675;43.610497;1.431321;17.232710
25590;33.271533;137.642208;104.370675;43.610497;1.431321;17.232710
25630;35.046552;137.878897;102.832345;43.610497;1.431322;17.168192
25660;35.046552;137.878897;102.832345;43.610497;1.431322;17.168192
25680;35.046552;137.878897;102.832345;43.610497;1.431322;17.168192
25700;35.046552;137.878897;102.832345;43.610497;1.431322;17.168192
25730;35.046552;137.878897;102.832345;43.610497;1.431322;17.168192
25750;35.906249;138.093440;102.187191;43.610497;1.431323;17.110379
25770;35.906249;138.093440;102.187191;43.610497;1.431323;17.110379
25790;35.906249;138.093440;102.187191;43.610497;1.431323;17.110379
25810;35.906249;138.093440;102.187191;43.610497;1.431323;17.110379
25850;35.906249;138.093440;102.187191;43.610497;1.431323;17.110379
25870;39.164579;138.333524;99.168945;43.610497;1.431324;17.046424
25890;39.164579;138.333524;99.168945;43.610497;1.431324;17.046424
25920;44.872594;138.526889;93.654296;43.610497;1.431325;16.995478
25940;44.872594;138.526889;93.654296;43.610497;1.431325;16.995478
25980;44.872594;138.526889;93.654296;43.610497;1.431325;16.995478
26000;44.872594;138.526889;93.654296;43.610497;1.431325;16.995478
26030;49.088107;138.697036;89.608929;43.610497;1.431326;16.951060
26050;49.088107;138.697036;89.608929;43.610497;1.431326;16.951060
26070;49.088107;138.697036;89.608929;43.610497;1.431326;16.951060
26090;49.088107;138.697036;89.608929;43.610497;1.431326;16.951060
26130;49.088107;138.697036;89.608929;43.610497;1.431326;16.951060
26160;53.163605;138.892582;85.728978;43.610497;1.431327;16.900480
26180;53.163605;138.892582;85.728978;43.610497;1.431327;16.900480
26200;53.163605;138.892582;85.728978;43.610497;1.431327;16.900480
26230;53.163605;138.892582;85.728978;43.610497;1.431327;16.900480
26250;89.999998;139.064646;49.064649;43.610497;1.431328;16.856385
26270;89.999998;139.064646;49.064649;43.610497;1.431328;16.856385
26290;89.999998;139.064646;49.064649;43.610497;1.431328;16.856385
26310;89.999998;139.064646;49.064649;43.610497;1.431328;16.856385
26350;89.999998;139.064646;49.064649;43.610497;1.431328;16.856385
26370;89.999998;139.287196;49.287198;43.610497;1.431329;16.799916
26390;89.999998;139.287196;49.287198;43.610497;1.431329;16.799916
26410;89.999998;139.287196;49.287198;43.610497;1.431329;16.799916
26430;89.999998;139.287196;49.287198;43.610497;1.431329;16.799916
26460;89.999998;139.536230;49.536233;43.610497;1.431330;16.737472
26500;89.999998;139.536230;49.536233;43.610497;1.431330;16.737472
26530;89.999998;139.536230;49.536233;43.610497;1.431330;16.737472
26550;89.999998;139.761951;49.761954;43.610497;1.431331;16.681545
26570;89.999998;139.761951;49.761954;43.610497;1.431331;16.681545
26590;89.999998;139.761951;49.761954;43.610497;1.431331;16.681545
26630;89.999998;139.761951;49.761954;43.610497;1.431331;16.681545
26650;89.999998;139.963864;49.963867;43.610497;1.431332;16.632051
26680;89.999998;139.963864;49.963867;43.610497;1.431332;16.632051
26700;89.999998;139.963864;49.963867;43.610497;1.431332;16.632051
26730;89.999998;139.963864;49.963867;43.610497;1.431332;16.632051
26750;89.999998;140.166980;50.166982;43.610497;1.431333;16.582765
26770;89.999998;140.166980;50.166982;43.610497;1.431333;16.582765
26790;89.999998;140.166980;50.166982;43.610497;1.431333;16.582765
26810;89.999998;140.166980;50.166982;43.610497;1.431333;16.582765
26840;89.999998;140.166980;50.166982;43.610497;1.431333;16.582765
26870;89.999998;140.422574;50.422576;43.610497;1.431334;16.521452
26890;89.999998;140.422574;50.422576;43.610497;1.431334;16.521452
26920;89.999998;140.422574;50.422576;43.610497;1.431334;16.521452
26940;89.999998;140.680067;50.680069;43.610497;1.431335;16.460470
26960;89.999998;140.680067;50.680069;43.610497;1.431335;16.460470
27000;89.999998;140.680067;50.680069;43.610497;1.431335;16.460470
27030;89.999998;140.680067;50.680069;43.610497;1.431335;16.460470
27050;89.999998;140.939470;50.939472;43.610497;1.431337;16.399823
27070;89.999998;140.939470;50.939472;43.610497;1.431337;16.399823
27090;89.999998;140.939470;50.939472;43.610497;1.431337;16.399823
27120;89.999998;140.939470;50.939472;43.610497;1.431337;16.399823
27150;89.999998;141.174574;51.174576;43.610497;1.431338;16.345530
27180;89.999998;141.174574;51.174576;43.610497;1.431338;16.345530
27200;89.999998;141.174574;51.174576;43.610497;1.431338;16.345530
27220;89.999998;141.174574;51.174576;43.610497;1.431338;16.345530
27250;89.999998;141.174574;51.174576;43.610497;1.431338;16.345530
27270;89.999998;141.411241;51.411244;43.610497;1.431339;16.291515
27290;89.999998;141.411241;51.411244;43.610497;1.431339;16.291515
27310;89.999998;141.411241;51.411244;43.610497;1.431339;16.291515
27340;89.999998;141.411241;51.411244;43.610497;1.431339;16.291515
27370;89.999998;141.649479;51.649481;43.610497;1.431340;16.237779
27390;89.999998;141.649479;51.649481;43.610497;1.431340;16.237779
27410;89.999998;141.649479;51.649481;43.610497;1.431340;16.237779
27440;89.999998;141.649479;51.649481;43.610497;1.431340;16.237779
27460;89.999998;141.889295;51.889297;43.610497;1.431341;16.184325
27500;89.999998;141.889295;51.889297;43.610497;1.431341;16.184325
27530;89.999998;141.889295;51.889297;43.610497;1.431341;16.184325
27550;89.999998;142.076913;52.076915;43.610497;1.431342;16.142948
27570;89.999998;142.076913;52.076915;43.610497;1.431342;16.142948
27590;89.999998;142.076913;52.076915;43.610497;1.431342;16.142948
27620;89.999998;142.076913;52.076915;43.610497;1.431342;16.142948
27650;89.999998;142.076913;52.076915;43.610497;1.431342;16.142948
27670;89.999998;142.373688;52.373690;43.610497;1.431343;16.078278
27700;89.999998;142.373688;52.373690;43.610497;1.431343;16.078278
27720;89.999998;142.373688;52.373690;43.610497;1.431343;16.078278
27740;89.999998;142.373688;52.373690;43.610497;1.431343;16.078278
27770;89.999998;142.591024;52.591026;43.610497;1.431344;16.031518
27790;89.999998;142.591024;52.591026;43.610497;1.431344;16.031518
27810;89.999998;142.591024;52.591026;43.610497;1.431344;16.031518
27830;89.999998;142.591024;52.591026;43.610497;1.431344;16.031518
27860;89.999998;142.754858;52.754860;43.610497;1.431345;15.996600
27890;89.999998;142.754858;52.754860;43.610497;1.431345;15.996600
27920;89.999998;142.754858;52.754860;43.610497;1.431345;15.996600
27940;89.999998;142.919408;52.919410;43.610497;1.431345;15.961814
27960;89.999998;142.919408;52.919410;43.610497;1.431345;15.961814
27990;89.999998;142.919408;52.919410;43.610497;1.431345;15.961814
28020;89.999998;142.919408;52.919410;43.610497;1.431345;15.961814
28050;89.999998;143.167578;53.167580;43.610497;1.431347;15.909883
28070;89.999998;143.167578;53.167580;43.610497;1.431347;15.909883
28090;89.999998;143.167578;53.167580;43.610497;1.431347;15.909883
28120;89.999998;143.167578;53.167580;43.610497;1.431347;15.909883
28150;89.999998;143.167578;53.167580;43.610497;1.431347;15.909883
28170;89.999998;143.417368;53.417371;43.610497;1.431348;15.858252
28190;89.999998;143.417368;53.417371;43.610497;1.431348;15.858252
28220;89.999998;143.417368;53.417371;43.610497;1.431348;15.858252
28250;147.644111;142.766141;-4.877971;43.610493;1.431349;15.461439
28270;147.644111;142.766141;-4.877971;43.610493;1.431349;15.461439
28290;147.644111;142.766141;-4.877971;43.610493;1.431349;15.461439
28320;89.999998;142.766141;52.766143;43.610493;1.431349;15.461439
28340;89.999998;143.978293;53.978295;43.610497;1.431350;15.744607
28360;89.999998;143.978293;53.978295;43.610497;1.431350;15.744607
28390;89.999998;143.978293;53.978295;43.610497;1.431350;15.744607
28410;89.999998;143.978293;53.978295;43.610497;1.431350;15.744607
28440;89.999998;143.978293;53.978295;43.610497;1.431350;15.744607
28460;89.999998;144.233348;54.233350;43.610497;1.431351;15.693964
28490;89.999998;144.233348;54.233350;43.610497;1.431351;15.693964
28520;89.999998;144.233348;54.233350;43.610497;1.431351;15.693964
28550;32.355886;144.233348;111.877462;43.610497;1.431351;15.693964
28570;32.355886;144.490050;112.134163;43.610497;1.431352;15.643634
28590;32.355886;144.490050;112.134163;43.610497;1.431352;15.643634
28620;32.355886;144.490050;112.134163;43.610497;1.431352;15.643634
28650;32.355886;144.490050;112.134163;43.610497;1.431352;15.643634
28670;39.935315;144.748403;104.813088;43.610497;1.431353;15.593621
28690;39.935315;144.748403;104.813088;43.610497;1.431353;15.593621
28720;39.935315;144.748403;104.813088;43.610497;1.431353;15.593621
28750;39.935315;144.748403;104.813088;43.610497;1.431353;15.593621
28770;45.516365;144.979441;99.463076;43.610497;1.431354;15.549432
28790;45.516365;144.979441;99.463076;43.610497;1.431354;15.549432
28810;45.516365;144.979441;99.463076;43.610497;1.431354;15.549432
28840;51.215832;145.270087;94.054255;43.610497;1.431355;15.494554
28860;51.215832;145.270087;94.054255;43.610497;1.431355;15.494554
28890;51.215832;145.270087;94.054255;43.610497;1.431355;15.494554
28910;51.215832;145.270087;94.054255;43.610497;1.431355;15.494554
28940;89.999998;145.562790;55.562792;43.610497;1.431357;15.440077
28960;89.999998;145.562790;55.562792;43.610497;1.431357;15.440077
28990;89.999998;145.562790;55.562792;43.610497;1.431357;15.440077
29020;89.999998;145.562790;55.562792;43.610497;1.431357;15.440077
29050;89.999998;145.562790;55.562792;43.610497;1.431357;15.440077
29070;89.999998;145.857559;55.857561;43.610497;1.431358;15.386006
29090;89.999998;145.857559;55.857561;43.610497;1.431358;15.386006
29120;89.999998;145.857559;55.857561;43.610497;1.431358;15.386006
29140;89.999998;145.857559;55.857561;43.610497;1.431358;15.386006
29170;89.999998;146.184197;56.184199;43.610497;1.431359;15.327002
29190;89.999998;146.184197;56.184199;43.610497;1.431359;15.327002
29230;89.999998;146.363422;56.363424;43.610497;1.431360;15.295029
29250;89.999998;146.363422;56.363424;43.610497;1.431360;15.295029
29270;89.999998;146.363422;56.363424;43.610497;1.431360;15.295029
29290;89.999998;146.363422;56.363424;43.610497;1.431360;15.295029
29320;89.999998;146.363422;56.363424;43.610497;1.431360;15.295029
29340;89.999998;146.663796;56.663798;43.610497;1.431361;15.242075
29360;89.999998;146.663796;56.663798;43.610497;1.431361;15.242075
29390;89.999998;146.663796;56.663798;43.610497;1.431361;15.242075
29410;89.999998;146.663796;56.663798;43.610497;1.431361;15.242075
29440;89.999998;146.966256;56.966258;43.610497;1.431362;15.189544
29460;89.999998;146.966256;56.966258;43.610497;1.431362;15.189544
29490;89.999998;146.966256;56.966258;43.610497;1.431362;15.189544
29520;89.999998;146.966256;56.966258;43.610497;1.431362;15.189544
29550;89.999998;147.270806;57.270809;43.610497;1.431363;15.137438
29570;89.999998;147.270806;57.270809;43.610497;1.431363;15.137438
29590;89.999998;147.270806;57.270809;43.610497;1.431363;15.137438
29620;89.999998;147.270806;57.270809;43.610497;1.431363;15.137438
29650;89.999998;147.270806;57.270809;43.610497;1.431363;15.137438
29670;89.999998;147.608232;57.608235;43.610497;1.431365;15.080619
29690;89.999998;147.608232;57.608235;43.610497;1.431365;15.080619
29710;89.999998;147.608232;57.608235;43.610497;1.431365;15.080619
29750;89.999998;147.948198;57.948201;43.610497;1.431366;15.024328
29770;89.999998;147.948198;57.948201;43.610497;1.431366;15.024328
29790;89.999998;147.948198;57.948201;43.610497;1.431366;15.024328
29810;89.999998;147.948198;57.948201;43.610497;1.431366;15.024328
29840;89.999998;147.948198;57.948201;43.610497;1.431366;15.024328
29860;89.999998;148.197045;58.197047;43.610497;1.431367;14.983723
29880;89.999998;148.197045;58.197047;43.610497;1.431367;14.983723
29910;89.999998;148.197045;58.197047;43.610497;1.431367;14.983723
29940;89.999998;148.197045;58.197047;43.610497;1.431367;14.983723
29960;89.999998;148.447239;58.447241;43.610497;1.431368;14.943402
29990;89.999998;148.447239;58.447241;43.610497;1.431368;14.943402
30010;89.999998;148.447239;58.447241;43.610497;1.431368;14.943402
30040;89.999998;148.447239;58.447241;43.610497;1.431368;14.943402
30070;89.999998;148.730319;58.730322;43.610497;1.431369;14.898383
30090;89.999998;148.730319;58.730322;43.610497;1.431369;14.898383
30120;89.999998;148.730319;58.730322;43.610497;1.431369;14.898383
30150;89.999998;148.730319;58.730322;43.610497;1.431369;14.898383
30170;89.999998;149.078628;59.078630;43.610497;1.431370;14.843858
30190;89.999998;149.078628;59.078630;43.610497;1.431370;14.843858
30210;89.999998;149.078628;59.078630;43.610497;1.431370;14.843858
30250;89.999998;149.397489;59.397492;43.610497;1.431371;14.794769
30270;89.999998;149.397489;59.397492;43.610497;1.431371;14.794769
